"import_id","id","empid","age","agegroup","attrition","businesstravel","dailyrate","department","distancefromhome","education","educationfield","employeecount","employeenumber","environmentsatisfaction","gender","hourlyrate","jobinvolvement","joblevel","jobrole","jobsatisfaction","maritalstatus","monthlyincome","salaryslab","monthlyrate","numcompaniesworked","over18","overtime","percentsalaryhike","performancerating","relationshipsatisfaction","standardhours","stockoptionlevel","totalworkingyears","trainingtimeslastyear","worklifebalance","yearsatcompany","yearsincurrentrole","yearssincelastpromotion","yearswithcurrmanager","managertenuremissing","attritionflag","tenuregroup","ishighearner","longcommute","salarymin","salarymax"
"92","92","1646","24","NULL","0","Travel_Frequently","567","Research & Development","2","1","Technical Degree","1","1646","1","Female","32","3","1","Research Scientist","4","NULL","3760","5000.0000","17218","1","1","1","0.1300","3","3","80","0","6.0000","2","0.0300","6","3","1","3","0","0","NULL","0","0","5000.0000","5000.0000"
"93","93","1707","24","NULL","0","Travel_Rarely","581","Research & Development","9","3","Medical","1","1707","3","Male","62","4","1","Research Scientist","3","NULL","4401","5000.0000","17616","1","1","0","0.1600","3","4","80","1","5.0000","1","0.0300","5","3","0","4","0","0","NULL","0","0","5000.0000","5000.0000"
"94","94","1714","24","NULL","1","Travel_Rarely","240","Human Resources","22","1","Human Resources","1","1714","4","Male","58","1","1","Human Resources","3","NULL","1555","5000.0000","11585","1","1","0","0.1100","3","3","80","1","1.0000","2","0.0300","1","0","0","0","0","1","NULL","0","0","5000.0000","5000.0000"
"95","95","1725","24","NULL","0","Travel_Rarely","506","Research & Development","29","1","Medical","1","1725","2","Male","91","3","1","Laboratory Technician","1","NULL","3907","5000.0000","3622","1","1","0","0.1300","3","2","80","3","6.0000","2","0.0400","6","2","1","2","0","0","NULL","0","0","5000.0000","5000.0000"
"96","96","1746","24","NULL","0","Travel_Frequently","897","Human Resources","10","3","Medical","1","1746","1","Male","59","3","1","Human Resources","4","NULL","2145","5000.0000","2097","0","1","0","0.1400","3","4","80","1","3.0000","2","0.0300","2","2","2","1","0","0","NULL","0","0","5000.0000","5000.0000"
"97","97","1981","24","NULL","0","Travel_Rarely","771","Research & Development","1","2","Life Sciences","1","1981","2","Male","45","2","2","Healthcare Representative","3","NULL","4617","5000.0000","14120","1","1","0","0.1200","3","2","80","0","4.0000","2","0.0200","4","3","1","2","0","0","NULL","0","0","5000.0000","5000.0000"
"98","98","142","25","NULL","1","Travel_Rarely","240","Sales","5","3","Marketing","1","142","3","Male","46","2","2","Sales Executive","3","NULL","5744","NULL","26959","1","1","1","0.1100","3","4","80","0","6.0000","1","0.0300","6","4","0","3","0","1","NULL","1","0","5000.0000","10000.0000"
"99","99","143","25","NULL","0","Travel_Rarely","1280","Research & Development","7","1","Medical","1","143","4","Male","64","2","1","Research Scientist","4","NULL","2889","5000.0000","26897","1","1","0","0.1100","3","3","80","2","2.0000","2","0.0300","2","2","2","1","0","0","NULL","0","0","5000.0000","5000.0000"
"100","100","183","25","NULL","0","Travel_Rarely","959","Sales","28","3","Life Sciences","1","183","1","Male","41","2","2","Sales Executive","3","NULL","8639","NULL","24835","2","1","0","0.1800","3","4","80","0","6.0000","3","0.0300","2","2","2","3","1","0","NULL","1","0","5000.0000","10000.0000"
"101","101","350","25","NULL","0","Travel_Rarely","685","Research & Development","1","3","Life Sciences","1","350","1","Female","62","3","2","Manufacturing Director","3","NULL","4898","5000.0000","7505","0","1","0","0.1200","3","4","80","2","5.0000","3","0.0300","4","2","1","3","1","0","NULL","0","0","5000.0000","5000.0000"
"102","102","369","25","NULL","0","Non-Travel","675","Research & Development","5","2","Life Sciences","1","369","2","Male","85","4","2","Healthcare Representative","1","NULL","4000","5000.0000","18384","1","1","0","0.1200","3","4","80","2","6.0000","2","0.0300","6","3","1","5","0","0","NULL","0","0","5000.0000","5000.0000"
"103","103","527","25","NULL","0","Travel_Rarely","891","Sales","4","2","Life Sciences","1","527","2","Female","99","2","2","Sales Executive","4","NULL","4487","5000.0000","12090","1","1","1","0.1100","3","2","80","0","5.0000","3","0.0300","5","4","1","3","0","0","NULL","0","0","5000.0000","5000.0000"
"104","104","538","25","NULL","1","Travel_Rarely","688","Research & Development","3","3","Medical","1","538","1","Male","91","3","1","Laboratory Technician","1","NULL","4031","5000.0000","9396","5","1","0","0.1300","3","3","80","1","6.0000","5","0.0300","2","2","0","3","1","1","NULL","0","0","5000.0000","5000.0000"
"105","105","645","25","NULL","0","Travel_Rarely","622","Sales","13","1","Medical","1","645","2","Male","40","3","1","Sales Representative","3","NULL","2096","5000.0000","26376","1","1","0","0.1100","3","3","80","0","7.0000","1","0.0300","7","4","0","6","0","0","NULL","0","0","5000.0000","5000.0000"
"106","106","707","25","NULL","0","Travel_Rarely","810","Sales","8","3","Life Sciences","1","707","4","Male","57","4","2","Sales Executive","2","NULL","4851","5000.0000","15678","0","1","0","0.2200","4","3","80","1","4.0000","4","0.0300","3","2","1","2","0","0","NULL","0","0","5000.0000","5000.0000"
"107","107","781","25","NULL","0","Travel_Rarely","883","Sales","26","1","Medical","1","781","3","Female","32","3","2","Sales Executive","4","NULL","6180","NULL","22807","1","1","0","0.2300","4","2","80","0","6.0000","5","0.0200","6","5","1","4","0","0","NULL","1","0","5000.0000","10000.0000"
"108","108","854","25","NULL","0","Travel_Rarely","180","Research & Development","2","1","Medical","1","854","1","Male","65","4","1","Research Scientist","1","NULL","3424","5000.0000","21632","7","1","0","0.1300","3","3","80","0","6.0000","3","0.0200","4","3","0","1","0","0","NULL","0","0","5000.0000","5000.0000"
"109","109","879","25","NULL","0","Travel_Rarely","141","Sales","3","1","Other","1","879","3","Male","98","3","2","Sales Executive","1","NULL","4194","5000.0000","14363","1","1","1","0.1800","3","4","80","0","5.0000","3","0.0300","5","3","0","3","0","0","NULL","0","0","5000.0000","5000.0000"
"110","110","885","25","NULL","0","Travel_Rarely","583","Sales","4","1","Marketing","1","885","3","Male","87","2","2","Sales Executive","1","NULL","4256","5000.0000","18154","1","1","0","0.1200","3","1","80","0","5.0000","1","0.0400","5","2","0","3","0","0","NULL","0","0","5000.0000","5000.0000"
"111","111","952","25","NULL","1","Travel_Rarely","867","Sales","19","2","Marketing","1","952","3","Male","36","2","1","Sales Representative","2","NULL","2413","5000.0000","18798","1","1","1","0.1800","3","3","80","3","1.0000","2","0.0300","1","0","0","0","0","1","NULL","0","0","5000.0000","5000.0000"
"112","112","1106","25","NULL","1","Travel_Rarely","1219","Research & Development","4","1","Technical Degree","1","1106","4","Male","32","3","1","Laboratory Technician","4","NULL","3691","5000.0000","4605","1","1","1","0.1500","3","2","80","1","7.0000","3","0.0400","7","7","5","6","0","1","NULL","0","0","5000.0000","5000.0000"
"113","113","1240","25","NULL","0","Travel_Rarely","1356","Sales","10","4","Life Sciences","1","1240","3","Male","57","3","2","Sales Executive","4","NULL","4950","5000.0000","20623","0","1","0","0.1400","3","2","80","0","5.0000","4","0.0300","4","3","1","1","0","0","NULL","1","0","5000.0000","5000.0000"
"114","114","1273","25","NULL","1","Travel_Frequently","599","Sales","24","1","Life Sciences","1","1273","3","Male","73","1","1","Sales Representative","4","NULL","1118","5000.0000","8040","1","1","1","0.1400","3","4","80","0","1.0000","4","0.0300","1","0","1","0","0","1","NULL","0","0","5000.0000","5000.0000"
"115","115","1303","25","NULL","0","Travel_Rarely","266","Research & Development","1","3","Medical","1","1303","4","Female","40","3","1","Research Scientist","2","NULL","2096","5000.0000","18830","1","1","0","0.1800","3","4","80","0","2.0000","3","0.0200","2","2","2","1","0","0","NULL","0","0","5000.0000","5000.0000"
"116","116","1358","25","NULL","0","Travel_Rarely","882","Research & Development","19","1","Medical","1","1358","4","Male","67","3","1","Laboratory Technician","4","NULL","3669","5000.0000","9075","3","1","0","0.1100","3","3","80","3","7.0000","6","0.0200","3","2","1","2","0","0","NULL","0","0","5000.0000","5000.0000"
"117","117","1399","25","NULL","0","Travel_Rarely","1372","Sales","18","1","Life Sciences","1","1399","1","Male","93","4","2","Sales Executive","3","NULL","6232","NULL","12477","2","1","0","0.1100","3","2","80","0","6.0000","3","0.0200","3","2","1","2","0","0","NULL","1","0","5000.0000","10000.0000"
"118","118","1415","25","NULL","0","Travel_Rarely","949","Research & Development","1","3","Technical Degree","1","1415","1","Male","81","3","1","Laboratory Technician","4","NULL","3229","5000.0000","4910","4","1","0","0.1100","3","2","80","1","7.0000","2","0.0200","3","2","0","2","0","0","NULL","0","0","5000.0000","5000.0000"
"119","119","1439","25","NULL","1","Travel_Rarely","383","Sales","9","2","Life Sciences","1","1439","1","Male","68","2","1","Sales Representative","1","NULL","4400","5000.0000","15182","3","1","0","0.1200","3","1","80","0","6.0000","2","0.0300","3","2","2","2","0","1","NULL","0","0","5000.0000","5000.0000"
"120","120","1653","25","NULL","0","Travel_Frequently","772","Research & Development","2","1","Life Sciences","1","1653","4","Male","77","4","2","Manufacturing Director","3","NULL","5206","NULL","4973","1","1","0","0.1700","3","3","80","2","7.0000","6","0.0300","7","7","0","7","0","0","NULL","1","0","5000.0000","10000.0000"
"121","121","1987","25","NULL","0","Travel_Rarely","309","Human Resources","2","3","Human Resources","1","1987","3","Female","82","3","1","Human Resources","2","NULL","2187","5000.0000","19655","4","1","0","0.1400","3","3","80","0","6.0000","3","0.0300","2","0","1","2","0","0","NULL","0","0","5000.0000","5000.0000"
"122","122","1992","25","NULL","0","Travel_Rarely","977","Research & Development","2","1","Other","1","1992","4","Male","57","3","1","Laboratory Technician","3","NULL","3977","5000.0000","7298","6","1","1","0.1900","3","3","80","1","7.0000","2","0.0200","2","2","0","2","0","0","NULL","0","0","5000.0000","5000.0000"
"123","123","2018","25","NULL","0","Travel_Rarely","1382","Sales","8","2","Other","1","2018","1","Female","85","3","2","Sales Executive","3","NULL","4907","5000.0000","13684","0","1","1","0.2200","4","2","80","1","6.0000","3","0.0200","5","3","0","4","0","0","NULL","0","0","5000.0000","5000.0000"
"124","124","55","26","NULL","1","Travel_Rarely","1357","Research & Development","25","3","Life Sciences","1","55","1","Male","48","1","1","Laboratory Technician","3","NULL","2293","5000.0000","10558","1","1","0","0.1200","3","3","80","0","1.0000","2","0.0200","1","0","0","1","0","1","NULL","0","0","5000.0000","5000.0000"
"125","125","72","26","NULL","0","Travel_Rarely","1443","Sales","23","3","Marketing","1","72","3","Female","47","2","2","Sales Executive","4","NULL","4157","5000.0000","21436","7","1","1","0.1900","3","3","80","1","5.0000","2","0.0200","2","2","0","0","0","0","NULL","0","0","5000.0000","5000.0000"
"126","126","164","26","NULL","0","Travel_Rarely","841","Research & Development","6","3","Other","1","164","3","Female","46","2","1","Research Scientist","2","NULL","2368","5000.0000","23300","1","1","0","0.1900","3","3","80","0","5.0000","3","0.0200","5","4","4","3","0","0","NULL","0","0","5000.0000","5000.0000"
"127","127","177","26","NULL","0","Travel_Rarely","1355","Human Resources","25","1","Life Sciences","1","177","3","Female","61","3","1","Human Resources","3","NULL","2942","5000.0000","8916","1","1","0","0.2300","4","4","80","1","8.0000","3","0.0300","8","7","5","7","0","0","NULL","0","0","5000.0000","5000.0000"
"128","128","384","26","NULL","0","Travel_Frequently","1479","Research & Development","1","3","Life Sciences","1","384","3","Female","84","3","2","Manufacturing Director","2","NULL","6397","NULL","26767","1","1","0","0.2000","4","1","80","1","6.0000","6","0.0100","6","5","1","4","0","0","NULL","1","0","5000.0000","10000.0000"
"129","129","390","26","NULL","0","Travel_Frequently","496","Research & Development","11","2","Medical","1","390","1","Male","60","3","2","Healthcare Representative","1","NULL","4741","5000.0000","22722","1","1","1","0.1300","3","3","80","1","5.0000","3","0.0300","5","3","3","3","0","0","NULL","0","0","5000.0000","5000.0000"
"130","130","394","26","NULL","1","Travel_Rarely","1449","Research & Development","16","4","Medical","1","394","1","Male","45","3","1","Laboratory Technician","2","NULL","2373","5000.0000","14180","2","1","1","0.1300","3","4","80","1","5.0000","2","0.0300","3","2","0","2","0","1","NULL","0","0","5000.0000","5000.0000"
"131","131","401","26","NULL","1","Travel_Rarely","950","Sales","4","4","Marketing","1","401","4","Male","48","2","2","Sales Executive","4","NULL","5828","NULL","8450","1","1","1","0.1200","3","2","80","0","8.0000","0","0.0300","8","7","7","4","0","1","NULL","1","0","5000.0000","10000.0000"
"132","132","476","26","NULL","0","Travel_Rarely","933","Sales","1","3","Life Sciences","1","476","3","Male","57","3","2","Sales Executive","3","NULL","5296","NULL","20156","1","1","0","0.1700","3","2","80","1","8.0000","3","0.0300","8","7","7","7","0","0","NULL","1","0","5000.0000","10000.0000"
"133","133","510","26","NULL","1","Travel_Frequently","575","Research & Development","3","1","Technical Degree","1","510","3","Male","73","3","1","Research Scientist","1","NULL","3102","5000.0000","6582","0","1","0","0.2200","4","3","80","0","7.0000","2","0.0300","6","4","0","4","0","1","NULL","0","0","5000.0000","5000.0000"
"134","134","560","26","NULL","0","Travel_Rarely","1349","Research & Development","23","3","Life Sciences","1","560","1","Female","90","3","1","Research Scientist","4","NULL","2886","5000.0000","3032","1","1","0","0.2200","4","2","80","2","3.0000","3","0.0100","3","2","0","2","0","0","NULL","0","0","5000.0000","5000.0000"
"135","135","608","26","NULL","1","Travel_Frequently","426","Human Resources","17","4","Life Sciences","1","608","2","Female","58","3","1","Human Resources","3","NULL","2741","5000.0000","22808","0","1","1","0.1100","3","2","80","1","8.0000","2","0.0200","7","7","1","0","0","1","NULL","0","0","5000.0000","5000.0000"
"136","136","618","26","NULL","0","Travel_Rarely","775","Sales","29","2","Medical","1","618","1","Male","45","3","2","Sales Executive","3","NULL","4306","5000.0000","4267","5","1","0","0.1200","3","1","80","2","8.0000","5","0.0300","0","0","0","0","0","0","NULL","0","0","5000.0000","5000.0000"
"137","137","622","26","NULL","1","Travel_Rarely","471","Research & Development","24","3","Technical Degree","1","622","3","Male","66","1","1","Laboratory Technician","4","NULL","2340","5000.0000","23213","1","1","1","0.1800","3","2","80","0","1.0000","3","0.0100","1","0","0","0","0","1","NULL","0","0","5000.0000","5000.0000"
"138","138","641","26","NULL","0","Travel_Rarely","703","Sales","28","2","Marketing","1","641","1","Male","66","3","2","Sales Executive","2","NULL","6272","NULL","7428","1","1","0","0.2000","4","4","80","2","6.0000","5","0.0400","5","3","1","4","0","0","NULL","1","0","5000.0000","10000.0000"
"139","139","686","26","NULL","0","Travel_Rarely","991","Research & Development","6","3","Life Sciences","1","686","3","Female","71","3","1","Laboratory Technician","4","NULL","2659","5000.0000","17759","1","1","1","0.1300","3","3","80","1","3.0000","2","0.0300","3","2","0","2","0","0","NULL","0","0","5000.0000","5000.0000"
"140","140","792","26","NULL","0","Travel_Frequently","575","Research & Development","1","2","Life Sciences","1","792","1","Female","71","1","1","Laboratory Technician","4","NULL","4364","5000.0000","5288","3","1","0","0.1400","3","1","80","1","5.0000","2","0.0300","2","2","2","0","0","0","NULL","0","0","5000.0000","5000.0000"
"141","141","796","26","NULL","1","Travel_Rarely","1146","Sales","8","3","Technical Degree","1","796","4","Male","38","2","2","Sales Executive","1","NULL","5326","NULL","3064","6","1","0","0.1700","3","3","80","0","6.0000","2","0.0200","4","3","1","2","0","1","NULL","1","0","5000.0000","10000.0000"
